two_theta,intensity,raw_intensity
14.66,126.03467883467994,125.0
14.7,126.0541242541254,142.0
14.74,125.40161460161572,116.0
14.78,123.77886977887086,124.0
14.82,123.52692172692282,124.0
14.86,122.03474903475009,128.0
14.9,122.02878202878308,112.0
14.94,120.99880659880765,117.0
14.98,120.00793260793365,118.0
15.02,119.03180063180167,125.0
15.06,118.84815724815829,125.0
15.1,118.03762723762824,121.0
15.14,117.68908388908493,114.0
15.18,117.11028431028532,112.0
15.22,117.03973323973429,106.0
15.26,117.04078624078728,118.0
15.3,117.98638118638222,128.0
15.34,116.8631098631109,109.0
15.38,115.80828360828464,100.0
15.42,115.46472446472546,119.0
15.46,115.13787293787394,121.0
15.5,115.69919269919372,107.0
15.54,115.26956826956925,126.0
15.58,116.28817128817231,113.0
15.62,115.20687960688062,133.0
15.66,114.64183924184027,116.0
15.7,114.62667602667706,128.0
15.74,114.23025623025721,107.0
15.78,114.00996840996939,126.0
15.82,112.97002457002556,102.0
15.86,111.7288171288181,105.0
15.9,110.8374166374176,101.0
15.94,109.64127764127858,113.0
15.98,109.25819585819679,90.0
16.02,109.51035451035547,114.0
16.06,108.95823095823188,122.0
16.1,108.01368901368996,130.0
16.14,108.12123552123649,108.0
16.18,107.9427167427177,92.0
16.22,106.59354159354254,114.0
16.26,105.53962793962886,83.0
16.3,104.86647946648038,113.0
16.34,105.66247806247897,105.0
16.38,105.93885573885666,90.0
16.42,105.93071253071344,104.0
16.46,105.4087750087759,101.0
16.5,106.82358722358812,119.0
16.54,106.86577746577834,121.0
16.58,106.62330642330733,113.0
16.62,105.84668304668395,114.0
16.66,106.30235170235258,107.0
16.7,106.44471744471838,104.0
16.74,106.45433485433578,104.0
16.78,106.73436293436387,100.0
16.82,107.8896454896464,90.0
16.86,108.01874341874432,97.0
16.9,107.20224640224733,110.0
16.94,107.7897507897517,127.0
16.98,107.0329238329248,111.0
17.02,105.78118638118728,100.0
17.06,106.08718848718938,97.0
17.1,105.32713232713327,120.0
17.14,103.47939627939718,117.0
17.18,102.43236223236312,93.0
17.22,101.42014742014828,100.0
17.26,102.09462969463056,108.0
17.3,101.91049491049579,117.0
17.34,102.28150228150315,101.0
17.38,102.19740259740348,79.0
17.42,102.34398034398124,100.0
17.46,102.05363285363374,104.0
17.5,101.41818181818267,96.0
17.54,99.72221832221919,100.0
17.58,99.06086346086434,104.0
17.62,98.47293787293877,91.0
17.66,99.45496665496752,85.0
17.7,99.60189540189627,125.0
17.74,99.53071253071339,82.0
17.78,98.05208845208931,84.0
17.82,98.80470340470426,121.0
17.86,100.16623376623461,101.0
17.9,99.56061776061864,122.0
17.94,99.39241839241926,90.0
17.98,99.62997542997628,104.0
18.02,100.18659178659266,94.0
18.06,100.22674622674708,98.0
18.1,98.7576693576702,88.0
18.14,98.78729378729467,96.0
18.18,98.34952614952701,99.0
18.22,98.42204282204366,113.0
18.26,97.5469989469998,94.0
18.3,97.59684099684185,105.0
18.34,97.26212706212789,89.0
18.38,96.24120744120829,95.0
18.42,96.11175851175936,88.0
18.46,95.33043173043258,118.0
18.5,94.2695682695691,93.0
18.54,94.7310635310644,77.0
18.58,94.38315198315283,97.0
18.62,94.2748332748341,92.0
18.66,93.30831870831952,90.0
18.7,93.52987012987094,94.0
18.74,92.88094068094149,92.0
18.78,92.75809055809138,103.0
18.82,90.97395577395658,86.0
18.86,90.83187083187163,101.0
18.9,90.57528957529037,80.0
18.94,90.88943488943569,105.0
18.98,90.71449631449708,89.0
19.02,91.017971217972,82.0
19.06,90.84843804843884,86.0
19.1,91.1853983853992,108.0
19.14,90.06718146718225,82.0
19.18,90.39656019656098,83.0
19.22,90.17100737100812,83.0
19.26,89.7213759213767,83.0
19.3,89.99143559143636,103.0
19.34,90.234117234118,96.0
19.38,89.48016848016924,82.0
19.42,90.225342225343,92.0
19.46,91.0775008775017,83.0
19.5,91.62379782379865,113.0
19.54,91.89357669357751,84.0
19.58,92.02506142506226,89.0
19.62,90.8843804843813,93.0
19.66,90.5022113022121,88.0
19.7,90.25377325377401,89.0
19.74,89.00891540891617,84.0
19.78,88.9295191295199,75.0
19.82,89.24654264654342,101.0
19.86,88.3701649701657,104.0
19.9,87.1716391716399,99.0
19.94,86.19508599508674,87.0
19.98,85.45707265707341,88.0
20.02,86.459740259741,83.0
